Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HC,AC,HY,AY,HST,AST,Referee
03/02/2025,Middlesbrough,Sunderland,2,3,A,1.0,5.0,2.0,3.0,4.0,9.0,S Martin
04/02/2025,Burnley,Oxford,1,0,H,12.0,3.0,2.0,2.0,7.0,0.0,J Bell
04/02/2025,QPR,Blackburn,2,1,H,11.0,2.0,0.0,0.0,6.0,4.0,J Linington
05/02/2025,Coventry,Leeds,0,2,A,3.0,8.0,2.0,1.0,4.0,8.0,D Whitestone
08/02/2025,Norwich,Derby,1,1,D,2.0,4.0,2.0,2.0,3.0,2.0,R Ricardo
08/02/2025,Sheffield United,Portsmouth,2,1,H,5.0,5.0,4.0,1.0,3.0,5.0,O Langford
08/02/2025,Sunderland,Watford,2,2,D,7.0,3.0,5.0,1.0,7.0,5.0,R Jones
08/02/2025,West Brom,Sheffield Weds,2,1,H,12.0,2.0,2.0,3.0,5.0,4.0,T Nield
09/02/2025,Bristol City,Swansea,0,1,A,11.0,3.0,0.0,0.0,3.0,5.0,J Busby
11/02/2025,Coventry,QPR,1,0,H,10.0,9.0,3.0,2.0,6.0,3.0,W Finnie
11/02/2025,Derby,Oxford,0,0,D,3.0,4.0,1.0,0.0,4.0,1.0,S Martin
11/02/2025,Norwich,Preston,0,1,A,8.0,3.0,1.0,3.0,1.0,1.0,G Ward
11/02/2025,Portsmouth,Cardiff,2,1,H,10.0,4.0,2.0,2.0,8.0,6.0,T Nield
11/02/2025,Watford,Leeds,0,4,A,7.0,7.0,0.0,0.0,2.0,7.0,O Langford
12/02/2025,Bristol City,Stoke,2,0,H,2.0,1.0,2.0,2.0,6.0,0.0,J Bell
12/02/2025,Burnley,Hull,2,0,H,9.0,3.0,0.0,1.0,5.0,3.0,S Allison
12/02/2025,Plymouth,Millwall,5,1,H,2.0,6.0,1.0,0.0,7.0,6.0,J Simpson
12/02/2025,Sheffield United,Middlesbrough,3,1,H,10.0,4.0,2.0,3.0,9.0,4.0,M Donohue
12/02/2025,Sunderland,Luton,2,0,H,6.0,1.0,0.0,2.0,3.0,1.0,J Busby
12/02/2025,Swansea,Sheffield Weds,0,1,A,1.0,7.0,0.0,2.0,1.0,5.0,E Bell
12/02/2025,West Brom,Blackburn,0,2,A,11.0,1.0,0.0,1.0,3.0,4.0,D Webb
14/02/2025,QPR,Derby,4,0,H,2.0,3.0,0.0,2.0,5.0,1.0,D Webb
15/02/2025,Blackburn,Plymouth,2,0,H,6.0,3.0,0.0,2.0,7.0,3.0,S Allison
15/02/2025,Cardiff,Bristol City,1,1,D,4.0,5.0,2.0,2.0,6.0,4.0,T Harrington
15/02/2025,Hull,Norwich,1,1,D,5.0,3.0,1.0,2.0,4.0,3.0,B Toner
15/02/2025,Luton,Sheffield United,0,1,A,5.0,3.0,1.0,3.0,5.0,4.0,L Smith
15/02/2025,Middlesbrough,Watford,0,1,A,8.0,5.0,2.0,2.0,5.0,6.0,A Herczeg
15/02/2025,Millwall,West Brom,1,1,D,5.0,2.0,1.0,2.0,6.0,3.0,J Bell
15/02/2025,Oxford,Portsmouth,0,2,A,4.0,5.0,0.0,2.0,1.0,4.0,A Backhouse
15/02/2025,Preston,Burnley,0,0,D,2.0,6.0,2.0,3.0,1.0,2.0,A Kitchen
15/02/2025,Sheffield Weds,Coventry,1,2,A,10.0,1.0,0.0,1.0,8.0,4.0,J Smith
15/02/2025,Stoke,Swansea,3,1,H,1.0,6.0,3.0,1.0,5.0,2.0,D Whitestone
17/02/2025,Leeds,Sunderland,2,1,H,10.0,0.0,3.0,6.0,4.0,6.0,S Attwell
18/02/2025,Preston,Millwall,1,1,D,7.0,4.0,0.0,4.0,4.0,3.0,M Donohue
19/02/2025,Luton,Plymouth,1,1,D,10.0,2.0,0.0,2.0,2.0,1.0,D Whitestone
21/02/2025,Bristol City,Middlesbrough,2,1,H,4.0,1.0,0.0,2.0,7.0,4.0,T Nield
21/02/2025,Burnley,Sheffield Weds,4,0,H,4.0,9.0,3.0,4.0,4.0,2.0,S Martin
22/02/2025,Coventry,Preston,2,1,H,10.0,3.0,0.0,1.0,9.0,3.0,O Langford
22/02/2025,Derby,Millwall,0,1,A,4.0,4.0,2.0,0.0,0.0,4.0,E Bell
22/02/2025,Norwich,Stoke,4,2,H,4.0,4.0,0.0,1.0,7.0,4.0,J Busby
22/02/2025,Plymouth,Cardiff,1,1,D,0.0,6.0,4.0,3.0,1.0,3.0,J Bell
22/02/2025,Portsmouth,QPR,2,1,H,5.0,1.0,3.0,2.0,3.0,4.0,T Bramall
22/02/2025,Sunderland,Hull,0,1,A,5.0,3.0,0.0,3.0,2.0,4.0,F Hallam
22/02/2025,Swansea,Blackburn,3,0,H,5.0,7.0,0.0,2.0,5.0,2.0,G Ward
22/02/2025,West Brom,Oxford,2,0,H,13.0,2.0,2.0,3.0,5.0,0.0,S Allison
23/02/2025,Watford,Luton,2,0,H,4.0,6.0,2.0,2.0,5.0,2.0,A Kitchen
24/02/2025,Sheffield United,Leeds,1,3,A,3.0,5.0,1.0,1.0,4.0,8.0,D Webb
25/02/2025,Cardiff,Hull,1,0,H,5.0,3.0,2.0,2.0,4.0,1.0,T Kirk
25/02/2025,Stoke,Middlesbrough,1,3,A,5.0,1.0,2.0,2.0,3.0,6.0,A Davies
28/02/2025,Sheffield Weds,Sunderland,1,2,A,5.0,9.0,1.0,1.0,4.0,4.0,W Finnie
01/03/2025,Blackburn,Norwich,1,1,D,5.0,2.0,0.0,1.0,1.0,3.0,L Doughty
01/03/2025,Leeds,West Brom,1,1,D,10.0,3.0,0.0,0.0,2.0,3.0,F Hallam
01/03/2025,Luton,Portsmouth,1,0,H,2.0,7.0,2.0,4.0,2.0,1.0,S Allison
01/03/2025,Middlesbrough,Derby,1,0,H,5.0,3.0,1.0,2.0,6.0,1.0,G Ward
01/03/2025,Oxford,Coventry,2,3,A,3.0,11.0,3.0,3.0,4.0,6.0,J Simpson
01/03/2025,QPR,Sheffield United,1,2,A,6.0,2.0,3.0,3.0,4.0,2.0,T Kirk
01/03/2025,Stoke,Watford,0,0,D,4.0,5.0,1.0,2.0,2.0,1.0,T Nield
04/03/2025,Cardiff,Burnley,1,2,A,5.0,6.0,0.0,3.0,2.0,5.0,J Linington
04/03/2025,Hull,Plymouth,2,0,H,7.0,4.0,1.0,3.0,5.0,0.0,A Davies
04/03/2025,Millwall,Bristol City,0,2,A,4.0,6.0,0.0,0.0,1.0,5.0,M Donohue
04/03/2025,Preston,Swansea,0,0,D,6.0,1.0,0.0,0.0,5.0,1.0,S Martin
07/03/2025,Norwich,Oxford,1,1,D,12.0,1.0,0.0,2.0,6.0,2.0,J Bell
08/03/2025,Bristol City,Hull,1,1,D,14.0,1.0,1.0,3.0,10.0,1.0,J Linington
08/03/2025,Burnley,Luton,4,0,H,6.0,4.0,3.0,2.0,3.0,2.0,T Nield
08/03/2025,Coventry,Stoke,3,2,H,7.0,5.0,1.0,3.0,3.0,4.0,D Webb
08/03/2025,Derby,Blackburn,2,1,H,2.0,4.0,3.0,3.0,2.0,4.0,A Kitchen
08/03/2025,Plymouth,Sheffield Weds,0,3,A,2.0,2.0,3.0,5.0,2.0,3.0,O Langford
08/03/2025,Sheffield United,Preston,1,0,H,8.0,3.0,1.0,4.0,4.0,3.0,J Busby
08/03/2025,Sunderland,Cardiff,2,1,H,4.0,3.0,1.0,2.0,4.0,2.0,D Bond
08/03/2025,Swansea,Middlesbrough,1,0,H,5.0,6.0,1.0,1.0,4.0,1.0,R Ricardo
08/03/2025,Watford,Millwall,1,2,A,11.0,4.0,0.0,1.0,5.0,4.0,G Ward
08/03/2025,West Brom,QPR,1,0,H,3.0,4.0,4.0,4.0,1.0,1.0,A Herczeg
09/03/2025,Portsmouth,Leeds,1,0,H,7.0,6.0,2.0,0.0,3.0,4.0,R Jones
11/03/2025,Burnley,West Brom,1,1,D,6.0,2.0,0.0,2.0,2.0,3.0,G Ward
11/03/2025,Cardiff,Luton,1,2,A,4.0,3.0,1.0,1.0,4.0,4.0,A Davies
11/03/2025,Derby,Coventry,2,0,H,4.0,8.0,2.0,1.0,2.0,4.0,S Allison
11/03/2025,Middlesbrough,QPR,2,1,H,4.0,4.0,0.0,0.0,5.0,5.0,D Webb
11/03/2025,Norwich,Sheffield Weds,2,3,A,9.0,3.0,0.0,4.0,3.0,5.0,B Speedie
11/03/2025,Sheffield United,Bristol City,1,1,D,5.0,4.0,1.0,3.0,5.0,4.0,S Martin
11/03/2025,Sunderland,Preston,1,1,D,7.0,2.0,1.0,3.0,2.0,2.0,L Smith
12/03/2025,Hull,Oxford,2,1,H,4.0,6.0,2.0,1.0,2.0,3.0,J Smith
12/03/2025,Leeds,Millwall,2,0,H,4.0,3.0,0.0,0.0,2.0,0.0,D Whitestone
12/03/2025,Portsmouth,Plymouth,1,2,A,7.0,0.0,2.0,1.0,3.0,3.0,M Donohue
12/03/2025,Stoke,Blackburn,1,0,H,3.0,4.0,2.0,2.0,3.0,2.0,F Hallam
12/03/2025,Watford,Swansea,1,0,H,1.0,6.0,3.0,2.0,2.0,3.0,J Simpson
14/03/2025,Bristol City,Norwich,2,1,H,5.0,3.0,4.0,1.0,5.0,6.0,S Allison
15/03/2025,Blackburn,Cardiff,1,2,A,3.0,1.0,0.0,1.0,2.0,4.0,A Herczeg
15/03/2025,Coventry,Sunderland,3,0,H,6.0,1.0,1.0,2.0,5.0,1.0,D Whitestone
15/03/2025,Luton,Middlesbrough,0,0,D,9.0,3.0,2.0,3.0,5.0,0.0,F Hallam
15/03/2025,Millwall,Stoke,1,0,H,7.0,5.0,2.0,5.0,4.0,1.0,A Davies
15/03/2025,Oxford,Watford,1,0,H,4.0,5.0,1.0,1.0,3.0,4.0,R Madley
15/03/2025,Plymouth,Derby,2,3,A,7.0,3.0,0.0,3.0,3.0,5.0,J Busby
15/03/2025,Preston,Portsmouth,2,1,H,6.0,5.0,1.0,1.0,6.0,2.0,T Harrington
15/03/2025,QPR,Leeds,2,2,D,1.0,8.0,3.0,2.0,4.0,3.0,T Robinson
15/03/2025,Swansea,Burnley,0,2,A,4.0,4.0,1.0,0.0,1.0,5.0,O Langford
15/03/2025,West Brom,Hull,1,1,D,6.0,5.0,1.0,5.0,3.0,4.0,J Simpson
16/03/2025,Sheffield Weds,Sheffield United,0,1,A,7.0,2.0,3.0,3.0,3.0,2.0,A Kitchen
28/03/2025,Sheffield United,Coventry,3,1,H,8.0,2.0,1.0,2.0,6.0,4.0,O Langford
29/03/2025,Burnley,Bristol City,1,0,H,7.0,2.0,0.0,0.0,3.0,1.0,A Kitchen
29/03/2025,Cardiff,Sheffield Weds,1,1,D,9.0,1.0,2.0,1.0,5.0,2.0,S Allison
29/03/2025,Hull,Luton,0,1,A,10.0,4.0,0.0,0.0,3.0,2.0,D Bond
29/03/2025,Leeds,Swansea,2,2,D,5.0,4.0,3.0,4.0,7.0,6.0,B Toner
29/03/2025,Middlesbrough,Oxford,2,1,H,11.0,5.0,0.0,2.0,4.0,3.0,M Donohue
29/03/2025,Norwich,West Brom,1,0,H,3.0,6.0,1.0,0.0,3.0,7.0,D Webb
29/03/2025,Portsmouth,Blackburn,1,0,H,2.0,5.0,4.0,2.0,2.0,3.0,J Simpson
29/03/2025,Stoke,QPR,3,1,H,3.0,2.0,1.0,3.0,6.0,3.0,T Harrington
29/03/2025,Sunderland,Millwall,1,0,H,6.0,1.0,4.0,3.0,6.0,2.0,R Madley
29/03/2025,Watford,Plymouth,0,0,D,14.0,5.0,1.0,3.0,1.0,1.0,R Ricardo
02/04/2025,Derby,Preston,2,0,H,4.0,3.0,1.0,2.0,2.0,1.0,S Martin
04/04/2025,Blackburn,Middlesbrough,0,2,A,4.0,3.0,2.0,0.0,2.0,3.0,J Busby
05/04/2025,Bristol City,Watford,2,1,H,2.0,2.0,1.0,1.0,4.0,3.0,D Bond
05/04/2025,Coventry,Burnley,1,2,A,1.0,5.0,2.0,4.0,4.0,6.0,J Bell
05/04/2025,Luton,Leeds,1,1,D,0.0,5.0,1.0,2.0,3.0,5.0,T Bramall
05/04/2025,Millwall,Portsmouth,2,1,H,11.0,4.0,0.0,4.0,3.0,3.0,B Toner
05/04/2025,Oxford,Sheffield United,1,0,H,2.0,10.0,2.0,3.0,3.0,4.0,J Linington
05/04/2025,Plymouth,Norwich,2,1,H,2.0,5.0,0.0,0.0,4.0,4.0,G Ward
05/04/2025,Preston,Stoke,1,1,D,1.0,9.0,4.0,3.0,2.0,5.0,F Hallam
05/04/2025,QPR,Cardiff,0,0,D,7.0,4.0,1.0,1.0,4.0,2.0,D Whitestone
05/04/2025,Sheffield Weds,Hull,0,1,A,5.0,3.0,2.0,1.0,4.0,2.0,O Langford
05/04/2025,Swansea,Derby,1,0,H,4.0,3.0,0.0,2.0,1.0,2.0,A Davies
05/04/2025,West Brom,Sunderland,0,1,A,6.0,6.0,2.0,3.0,3.0,3.0,T Nield
08/04/2025,Blackburn,Sheffield Weds,2,2,D,8.0,4.0,3.0,4.0,5.0,3.0,W Finnie
08/04/2025,Bristol City,West Brom,2,1,H,4.0,5.0,1.0,1.0,7.0,5.0,M Donohue
08/04/2025,Derby,Burnley,0,0,D,8.0,4.0,2.0,0.0,1.0,2.0,R Madley
08/04/2025,Middlesbrough,Leeds,0,1,A,4.0,4.0,1.0,1.0,2.0,3.0,A Kitchen
08/04/2025,Norwich,Sunderland,0,0,D,4.0,4.0,2.0,4.0,4.0,3.0,J Simpson
08/04/2025,Preston,Cardiff,2,2,D,4.0,6.0,0.0,2.0,4.0,6.0,D Webb
08/04/2025,Sheffield United,Millwall,0,1,A,11.0,4.0,0.0,1.0,5.0,2.0,S Allison
08/04/2025,Stoke,Luton,1,1,D,4.0,6.0,2.0,2.0,4.0,3.0,D Whitestone
08/04/2025,Watford,Hull,1,0,H,7.0,3.0,3.0,0.0,2.0,5.0,J Bell
09/04/2025,Coventry,Portsmouth,1,0,H,5.0,4.0,1.0,3.0,3.0,1.0,G Ward
09/04/2025,Oxford,QPR,1,3,A,7.0,7.0,1.0,3.0,5.0,6.0,E Bell
09/04/2025,Swansea,Plymouth,3,0,H,3.0,1.0,0.0,2.0,8.0,3.0,S Martin
11/04/2025,Burnley,Norwich,2,1,H,5.0,5.0,2.0,2.0,2.0,2.0,T Harrington
12/04/2025,Cardiff,Stoke,0,1,A,3.0,3.0,1.0,3.0,3.0,5.0,M Salisbury
12/04/2025,Leeds,Preston,2,1,H,6.0,5.0,2.0,1.0,5.0,2.0,J Busby
12/04/2025,Luton,Blackburn,0,1,A,9.0,2.0,1.0,3.0,3.0,2.0,D Webb
12/04/2025,Millwall,Middlesbrough,1,0,H,2.0,4.0,1.0,0.0,4.0,4.0,T Nield
12/04/2025,Plymouth,Sheffield United,2,1,H,3.0,9.0,1.0,1.0,3.0,3.0,O Langford
12/04/2025,Portsmouth,Derby,2,2,D,6.0,3.0,5.0,4.0,5.0,4.0,R Ricardo
12/04/2025,QPR,Bristol City,1,1,D,3.0,6.0,2.0,1.0,4.0,1.0,L Doughty
12/04/2025,Sheffield Weds,Oxford,0,1,A,4.0,5.0,1.0,2.0,2.0,5.0,A Davies
12/04/2025,Sunderland,Swansea,0,1,A,4.0,1.0,2.0,3.0,3.0,2.0,F Hallam
12/04/2025,West Brom,Watford,2,1,H,3.0,6.0,4.0,2.0,5.0,3.0,R Madley
14/04/2025,Hull,Coventry,1,1,D,7.0,7.0,0.0,1.0,3.0,8.0,A Kitchen
18/04/2025,Blackburn,Millwall,4,1,H,8.0,6.0,0.0,1.0,6.0,6.0,L Smith
18/04/2025,Bristol City,Sunderland,2,1,H,5.0,2.0,1.0,3.0,7.0,2.0,O Langford
18/04/2025,Coventry,West Brom,2,0,H,5.0,5.0,3.0,0.0,4.0,0.0,C Pawson
18/04/2025,Derby,Luton,0,1,A,9.0,4.0,2.0,2.0,5.0,1.0,J Linington
18/04/2025,Middlesbrough,Plymouth,2,1,H,12.0,1.0,0.0,2.0,8.0,5.0,A Backhouse
18/04/2025,Norwich,Portsmouth,3,5,A,6.0,5.0,1.0,3.0,6.0,10.0,T Kirk
18/04/2025,Oxford,Leeds,0,1,A,2.0,5.0,4.0,2.0,2.0,4.0,D Whitestone
18/04/2025,Preston,QPR,1,2,A,4.0,4.0,1.0,2.0,2.0,5.0,J Simpson
18/04/2025,Sheffield United,Cardiff,2,0,H,7.0,1.0,1.0,1.0,5.0,3.0,T Harrington
18/04/2025,Stoke,Sheffield Weds,2,0,H,2.0,4.0,2.0,2.0,3.0,1.0,S Martin
18/04/2025,Swansea,Hull,1,0,H,4.0,7.0,2.0,2.0,3.0,3.0,B Toner
18/04/2025,Watford,Burnley,1,2,A,4.0,1.0,3.0,4.0,5.0,7.0,M Donohue
21/04/2025,Burnley,Sheffield United,2,1,H,3.0,4.0,1.0,3.0,4.0,4.0,D Webb
21/04/2025,Cardiff,Oxford,1,1,D,4.0,0.0,1.0,3.0,3.0,1.0,F Hallam
21/04/2025,Hull,Preston,2,1,H,9.0,6.0,0.0,3.0,6.0,2.0,T Bramall
21/04/2025,Leeds,Stoke,6,0,H,5.0,1.0,1.0,0.0,11.0,1.0,D Bond
21/04/2025,Luton,Bristol City,3,1,H,3.0,4.0,0.0,3.0,7.0,4.0,J Busby
21/04/2025,Millwall,Norwich,3,1,H,5.0,4.0,1.0,3.0,5.0,1.0,E Bell
21/04/2025,Plymouth,Coventry,3,1,H,3.0,4.0,1.0,1.0,5.0,3.0,A Davies
21/04/2025,Portsmouth,Watford,1,0,H,6.0,3.0,4.0,2.0,10.0,3.0,S Allison
21/04/2025,QPR,Swansea,1,2,A,5.0,3.0,1.0,1.0,2.0,2.0,T Nield
21/04/2025,Sheffield Weds,Middlesbrough,2,1,H,5.0,6.0,3.0,4.0,11.0,6.0,R Madley
21/04/2025,Sunderland,Blackburn,0,1,A,10.0,2.0,1.0,2.0,2.0,1.0,J Bell
21/04/2025,West Brom,Derby,1,3,A,4.0,3.0,1.0,2.0,2.0,4.0,G Ward
25/04/2025,Stoke,Sheffield United,0,2,A,8.0,3.0,3.0,2.0,3.0,5.0,J Gillett
26/04/2025,Blackburn,Watford,2,1,H,4.0,6.0,5.0,5.0,4.0,2.0,E Bell
26/04/2025,Cardiff,West Brom,0,0,D,9.0,5.0,1.0,0.0,5.0,5.0,A Kitchen
26/04/2025,Hull,Derby,0,1,A,5.0,3.0,1.0,2.0,2.0,2.0,S Martin
26/04/2025,Luton,Coventry,1,0,H,18.0,2.0,2.0,5.0,8.0,0.0,O Langford
26/04/2025,Middlesbrough,Norwich,0,0,D,10.0,3.0,1.0,2.0,5.0,4.0,D Whitestone
26/04/2025,Millwall,Swansea,1,0,H,4.0,7.0,1.0,1.0,4.0,4.0,B Speedie
26/04/2025,Oxford,Sunderland,2,0,H,3.0,6.0,3.0,1.0,4.0,0.0,T Robinson
26/04/2025,Preston,Plymouth,1,2,A,9.0,2.0,3.0,2.0,7.0,3.0,M Donohue
26/04/2025,QPR,Burnley,0,5,A,2.0,6.0,4.0,2.0,2.0,10.0,J Linington
26/04/2025,Sheffield Weds,Portsmouth,1,1,D,5.0,4.0,1.0,2.0,5.0,1.0,L Doughty
28/04/2025,Leeds,Bristol City,4,0,H,11.0,1.0,1.0,0.0,12.0,1.0,J Bell
03/05/2025,Bristol City,Preston,2,2,D,7.0,3.0,2.0,4.0,2.0,5.0,J Linington
03/05/2025,Burnley,Millwall,3,1,H,7.0,4.0,1.0,0.0,9.0,4.0,A Kitchen
03/05/2025,Coventry,Middlesbrough,2,0,H,5.0,5.0,3.0,1.0,4.0,6.0,S Attwell
03/05/2025,Derby,Stoke,0,0,D,5.0,4.0,2.0,1.0,4.0,1.0,O Langford
03/05/2025,Norwich,Cardiff,4,2,H,6.0,9.0,3.0,2.0,8.0,6.0,W Finnie
03/05/2025,Plymouth,Leeds,1,2,A,1.0,7.0,2.0,2.0,0.0,4.0,J Simpson
03/05/2025,Portsmouth,Hull,1,1,D,5.0,5.0,0.0,2.0,2.0,4.0,J Busby
03/05/2025,Sheffield United,Blackburn,1,1,D,8.0,4.0,2.0,0.0,5.0,2.0,F Hallam
03/05/2025,Sunderland,QPR,0,1,A,11.0,1.0,2.0,3.0,5.0,1.0,A Backhouse
03/05/2025,Swansea,Oxford,3,3,D,5.0,4.0,0.0,2.0,5.0,7.0,J Bell
03/05/2025,Watford,Sheffield Weds,1,1,D,8.0,2.0,0.0,1.0,5.0,2.0,S Martin
03/05/2025,West Brom,Luton,5,3,H,6.0,4.0,2.0,2.0,5.0,4.0,D Bond
08/08/2025,Birmingham,Ipswich,1,1,D,1.0,4.0,2.0,3.0,3.0,1.0,A Kitchen
09/08/2025,Charlton,Watford,1,0,H,3.0,2.0,1.0,2.0,5.0,1.0,S Martin
09/08/2025,Coventry,Hull,0,0,D,8.0,2.0,3.0,3.0,3.0,3.0,R Madley
09/08/2025,Middlesbrough,Swansea,1,0,H,7.0,2.0,2.0,5.0,3.0,1.0,F Hallam
09/08/2025,Norwich,Millwall,1,2,A,6.0,5.0,1.0,4.0,3.0,3.0,A Herczeg
09/08/2025,Oxford,Portsmouth,0,1,A,8.0,4.0,1.0,2.0,4.0,4.0,D Whitestone
09/08/2025,QPR,Preston,1,1,D,5.0,4.0,0.0,3.0,3.0,3.0,O Langford
09/08/2025,Sheffield United,Bristol City,1,4,A,14.0,3.0,0.0,0.0,6.0,5.0,J Smith
09/08/2025,Southampton,Wrexham,2,1,H,7.0,4.0,2.0,2.0,10.0,2.0,J Bell
09/08/2025,Stoke,Derby,3,1,H,7.0,3.0,1.0,2.0,7.0,2.0,E Bell
09/08/2025,West Brom,Blackburn,1,0,H,3.0,7.0,2.0,0.0,5.0,1.0,D Webb
10/08/2025,Leicester,Sheffield Weds,2,1,H,13.0,3.0,0.0,0.0,13.0,3.0,M Donohue
16/08/2025,Blackburn,Birmingham,1,2,A,3.0,5.0,1.0,2.0,2.0,4.0,O Langford
16/08/2025,Bristol City,Charlton,0,0,D,4.0,6.0,0.0,1.0,1.0,2.0,B Speedie
16/08/2025,Derby,Coventry,3,5,A,6.0,5.0,2.0,5.0,4.0,10.0,A Backhouse
16/08/2025,Millwall,Middlesbrough,0,3,A,6.0,10.0,4.0,5.0,1.0,5.0,T Nield
16/08/2025,Portsmouth,Norwich,1,2,A,9.0,0.0,3.0,3.0,3.0,5.0,S Martin
16/08/2025,Preston,Leicester,2,1,H,6.0,4.0,2.0,0.0,4.0,2.0,G Ward
16/08/2025,Sheffield Weds,Stoke,0,3,A,6.0,7.0,0.0,3.0,5.0,6.0,L Smith
16/08/2025,Swansea,Sheffield United,1,0,H,4.0,8.0,1.0,3.0,4.0,0.0,T Kirk
16/08/2025,Watford,QPR,2,1,H,2.0,4.0,1.0,2.0,4.0,3.0,T Harrington
16/08/2025,Wrexham,West Brom,2,3,A,5.0,5.0,2.0,0.0,3.0,5.0,J Busby
17/08/2025,Hull,Oxford,3,2,H,10.0,4.0,1.0,1.0,7.0,6.0,A Kitchen
17/08/2025,Ipswich,Southampton,1,1,D,4.0,5.0,2.0,2.0,1.0,3.0,R Madley
22/08/2025,Derby,Bristol City,1,1,D,4.0,5.0,3.0,0.0,2.0,3.0,D Webb
23/08/2025,Birmingham,Oxford,1,0,H,4.0,1.0,0.0,0.0,1.0,1.0,R Jones
23/08/2025,Charlton,Leicester,0,1,A,13.0,4.0,2.0,1.0,7.0,2.0,D Whitestone
23/08/2025,Coventry,QPR,7,1,H,9.0,4.0,1.0,2.0,8.0,1.0,A Herczeg
23/08/2025,Hull,Blackburn,0,3,A,2.0,1.0,3.0,3.0,2.0,6.0,T Nield
23/08/2025,Norwich,Middlesbrough,1,2,A,5.0,3.0,0.0,3.0,3.0,4.0,L Doughty
23/08/2025,Preston,Ipswich,1,0,H,3.0,6.0,6.0,2.0,1.0,2.0,M Donohue
23/08/2025,Sheffield United,Millwall,0,1,A,8.0,7.0,3.0,2.0,4.0,6.0,J Busby
23/08/2025,Southampton,Stoke,1,2,A,7.0,3.0,1.0,3.0,2.0,4.0,J Smith
23/08/2025,Swansea,Watford,1,1,D,7.0,2.0,3.0,5.0,2.0,4.0,S Martin
23/08/2025,West Brom,Portsmouth,1,1,D,2.0,3.0,2.0,5.0,3.0,4.0,E Bell
23/08/2025,Wrexham,Sheffield Weds,2,2,D,3.0,9.0,0.0,0.0,4.0,7.0,F Hallam
29/08/2025,Leicester,Birmingham,2,0,H,1.0,7.0,3.0,3.0,2.0,1.0,J Smith
30/08/2025,Blackburn,Norwich,0,2,A,3.0,9.0,2.0,0.0,3.0,4.0,B Speedie
30/08/2025,Bristol City,Hull,4,2,H,8.0,5.0,1.0,1.0,5.0,9.0,G Ward
30/08/2025,Ipswich,Derby,2,2,D,6.0,3.0,2.0,7.0,5.0,2.0,L Doughty
30/08/2025,Middlesbrough,Sheffield United,1,0,H,5.0,9.0,0.0,3.0,6.0,0.0,L Smith
30/08/2025,Millwall,Wrexham,0,2,A,5.0,2.0,1.0,3.0,2.0,3.0,T Kirk
30/08/2025,Oxford,Coventry,2,2,D,0.0,5.0,1.0,2.0,3.0,6.0,R Ricardo
30/08/2025,Portsmouth,Preston,1,0,H,6.0,4.0,1.0,2.0,2.0,2.0,T Harrington
30/08/2025,QPR,Charlton,3,1,H,1.0,2.0,2.0,2.0,6.0,3.0,A Kitchen
30/08/2025,Sheffield Weds,Swansea,0,2,A,2.0,7.0,0.0,2.0,1.0,8.0,A Backhouse
30/08/2025,Stoke,West Brom,0,1,A,5.0,5.0,1.0,2.0,3.0,3.0,M Donohue
30/08/2025,Watford,Southampton,2,2,D,4.0,5.0,2.0,5.0,4.0,7.0,F Hallam
12/09/2025,Ipswich,Sheffield United,5,0,H,3.0,5.0,0.0,2.0,11.0,2.0,F Hallam
13/09/2025,Charlton,Millwall,1,1,D,3.0,4.0,1.0,1.0,3.0,3.0,R Madley
13/09/2025,Coventry,Norwich,1,1,D,11.0,2.0,2.0,6.0,4.0,1.0,G Ward
13/09/2025,Oxford,Leicester,2,2,D,4.0,4.0,1.0,2.0,2.0,5.0,B Toner
13/09/2025,Preston,Middlesbrough,2,2,D,3.0,4.0,1.0,3.0,2.0,3.0,T Kirk
13/09/2025,Sheffield Weds,Bristol City,0,3,A,4.0,1.0,2.0,0.0,0.0,4.0,T Nield
13/09/2025,Stoke,Birmingham,1,0,H,5.0,3.0,3.0,1.0,3.0,0.0,M Salisbury
13/09/2025,Swansea,Hull,2,2,D,5.0,2.0,1.0,1.0,2.0,6.0,D Webb
13/09/2025,Watford,Blackburn,0,1,A,5.0,7.0,1.0,2.0,1.0,5.0,D Whitestone
13/09/2025,West Brom,Derby,0,1,A,11.0,0.0,1.0,2.0,3.0,1.0,R Ricardo
13/09/2025,Wrexham,QPR,1,3,A,12.0,9.0,1.0,0.0,8.0,6.0,B Speedie
14/09/2025,Southampton,Portsmouth,0,0,D,7.0,5.0,4.0,2.0,1.0,1.0,M Donohue
19/09/2025,Middlesbrough,West Brom,2,1,H,2.0,3.0,0.0,0.0,4.0,3.0,A Kitchen
20/09/2025,Birmingham,Swansea,1,0,H,7.0,2.0,5.0,4.0,7.0,2.0,J Busby
20/09/2025,Derby,Preston,0,1,A,3.0,4.0,2.0,2.0,2.0,6.0,L Smith
20/09/2025,Hull,Southampton,3,1,H,1.0,6.0,5.0,3.0,4.0,4.0,A Backhouse
20/09/2025,Leicester,Coventry,0,0,D,10.0,3.0,0.0,3.0,9.0,3.0,O Langford
20/09/2025,Norwich,Wrexham,2,3,A,2.0,3.0,1.0,3.0,5.0,8.0,D Webb
20/09/2025,Portsmouth,Sheffield Weds,0,2,A,11.0,5.0,1.0,5.0,5.0,8.0,R Ricardo
